"","treatment","longevity","S","I","R","avgS","avgI","avgR","maxI","tmaxI","quality0"
"event.times3190","full",160,0,0.22,0.78,0,0.211485148514851,0.788514851485149,0.51,"104.072462451229",0.896405635935746
"event.times3191","low.var",160,0,0.23,0.77,0,0.254158415841584,0.745841584158416,0.47,"138.932057985016",0.762849810391366
"event.times3192","+high",160,0,0.44,0.56,0,0.327722772277228,0.672277227722772,0.57,"33.9699310237432",1.13652320992876
"event.times3193","+low",160,0.17,0.17,0.66,0.234752475247525,0.162673267326733,0.602574257425743,0.38,"197.63622992375",0.756228464846558
"event.times3194","full",160,0,0,1,0,0.135247524752475,0.864752475247525,0.42,"61.7805988306873",1.77001342552318
"event.times3195","low.var",160,0,0.24,0.76,0.00673267326732673,0.274356435643564,0.718910891089109,0.47,"144.769414355388",1.0149601683287
"event.times3196","+high",160,0,0.39,0.61,0,0.336732673267327,0.663267326732673,0.58,"90.3805346846855",1.68481503828881
"event.times3197","+low",160,0.11,0.19,0.7,0.143564356435644,0.187128712871287,0.669306930693069,0.29,"217.67366819104",0.681237358439376
"event.times3198","full",160,0,0.3,0.7,0,0.161386138613861,0.838613861386139,0.45,"134.43457756269",0.826008680283595
"event.times3199","low.var",160,0,0.26,0.74,0,0.20990099009901,0.79009900990099,0.46,"62.3730067473226",1.2386988809007
"event.times3200","+high",180,0,0.5,0.5,0,0.469306930693069,0.530693069306931,0.6,"54.1632671764989",1.67630508409818
"event.times3201","+low",180,0,0,1,0,0.0758415841584158,0.924158415841584,0.37,"68.0597464382402",0.321424179974874
"event.times3202","full",180,0,0.31,0.69,0,0.352772277227723,0.647227722772277,0.49,"157.058205480722",0.585068480148404
"event.times3203","low.var",180,0,0.51,0.49,0,0.463663366336634,0.536336633663366,0.54,"210.927597726694",0.998851871046365
"event.times3204","+high",180,0,0.32,0.68,0,0.370693069306931,0.629306930693069,0.6,"44.8053688346649",1.10716665297809
"event.times3205","+low",180,0.14,0.15,0.71,0.190594059405941,0.132079207920792,0.677326732673267,0.33,"83.2830355698251",0.441032097875905
"event.times3206","full",180,0.2,0.24,0.56,0.177425742574257,0.21960396039604,0.602970297029703,0.38,"66.6623448751066",0.695579112705133
"event.times3207","low.var",180,0,0.28,0.72,0,0.231485148514851,0.768514851485149,0.46,"89.0639089523767",1.24057053136397
"event.times3208","+high",180,0,0.4,0.6,0,0.412079207920792,0.587920792079208,0.57,"81.1130826125054",1.28175071704037
"event.times3209","+low",180,0.19,0.14,0.67,0.20039603960396,0.188811881188119,0.610792079207921,0.34,"159.479124786869",0.430787649910253
"event.times3210","full",180,0,0,1,0,0.0746534653465347,0.925346534653465,0.52,"65.3706156819319",1.41066480346559
"event.times3211","low.var",180,0,0.38,0.62,0,0.381980198019802,0.618019801980198,0.52,"145.869797186374",1.03668498993323
"event.times3212","+high",180,0,0.47,0.53,0,0.384851485148515,0.615148514851485,0.56,"36.5529057371834",1.53464954774405
"event.times3213","+low",180,0,0,1,0.00445544554455446,0.11990099009901,0.875643564356436,0.41,"80.655125059716",1.09410567320156
"event.times3214","full",180,0,0,1,0.00356435643564356,0.121683168316832,0.874752475247525,0.47,"75.4230091239874",0.790627581462056
"event.times3215","low.var",180,0,0.35,0.65,0,0.31019801980198,0.68980198019802,0.48,"58.0430620660819",1.119219639654
"event.times3216","+high",180,0,0.4,0.6,0,0.366732673267327,0.633267326732673,0.6,"74.5630157983918",1.2429321706198
"event.times3217","+low",180,0,0,1,0.00396039603960396,0.0659405940594059,0.93009900990099,0.3,"84.7057519941029",1.06889712023086
"event.times3218","full",180,0,0.33,0.67,0,0.362277227722772,0.637722772277228,0.49,"92.8409248317702",0.514035733563736
"event.times3219","low.var",180,0,0,1,0,0.0853465346534654,0.914653465346535,0.45,"54.0670749585184",0.921830673523324
"event.times3220","+high",180,0,0.41,0.59,0,0.374356435643564,0.625643564356436,0.55,"44.1663279072122",1.42012012340962
"event.times3221","+low",180,0,0,1,0.00108910891089109,0.0766336633663366,0.922277227722772,0.35,"35.1038341622792",0.340054493573728
"event.times3222","full",180,0.13,0.28,0.59,0.108514851485149,0.31980198019802,0.571683168316832,0.43,"48.4780313378022",0.698486660321545
"event.times3223","low.var",180,0,0.35,0.65,0,0.303663366336634,0.696336633663366,0.53,"114.551860347973",0.776282161689006
"event.times3224","+high",180,0,0.44,0.56,0,0.367524752475248,0.632475247524752,0.58,"57.8604012106687",1.5836267337103
"event.times3225","+low",180,0.18,0.21,0.61,0.19019801980198,0.171980198019802,0.637821782178218,0.38,"117.852877138101",0.388733457424142
"event.times3226","full",180,0.17,0.2,0.63,0.158217821782178,0.274158415841584,0.567623762376238,0.5,"94.3083042351718",1.02541459171499
"event.times3227","low.var",180,0,0.23,0.77,0,0.29039603960396,0.70960396039604,0.49,"114.540056523301",1.17555419358866
"event.times3228","+high",180,0,0.43,0.57,0,0.436138613861386,0.563861386138614,0.58,"118.346597829149",1.07109007249573
"event.times3229","+low",180,0.1,0.35,0.55,0.103366336633663,0.327029702970297,0.56960396039604,0.51,"106.839311600663",0.385663203344006
"event.times3230","full",180,0,0,1,0,0.111881188118812,0.888118811881188,0.5,"36.8078443599388",1.41349205103278
"event.times3231","low.var",180,0.05,0.33,0.62,0.0591089108910891,0.331287128712871,0.60960396039604,0.44,"109.861804633842",0.912965588426627
"event.times3232","+high",180,0,0.53,0.47,0,0.464059405940594,0.535940594059406,0.63,"54.4151207430162",1.18097747872711
"event.times3233","+low",180,0.14,0.19,0.67,0.154356435643564,0.20970297029703,0.635940594059406,0.38,"115.87336369858",0.603122310332273
"event.times3234","full",180,0,0.17,0.83,0,0.244851485148515,0.755148514851485,0.51,"101.082221510818",0.461955201718381
"event.times3235","low.var",180,0,0.07,0.93,0,0.104257425742574,0.895742574257426,0.49,"148.467240838243",0.93585833511985
"event.times3236","+high",180,0,0.36,0.64,0,0.364158415841584,0.635841584158416,0.59,"78.5658435891765",1.36555266269945
"event.times3237","+low",180,0,0,1,0.00178217821782178,0.116633663366337,0.881584158415842,0.32,"96.6383657584986",0.349928326855291
"event.times3238","full",180,0,0,1,0,0.131287128712871,0.868712871287129,0.45,"90.0895039015736",0.326055841779328
"event.times3239","low.var",180,0,0.29,0.71,0,0.295148514851485,0.704851485148515,0.49,"127.481165484919",0.844212228907238
"event.times3240","+high",180,0,0.44,0.56,0,0.452673267326733,0.547326732673267,0.56,"62.0804293165112",1.20158863229249
"event.times3241","+low",180,0,0,1,0,0.0861386138613861,0.913861386138614,0.36,"58.4952720203884",0.65421886283884
"event.times3242","full",180,0,0.37,0.63,0,0.290594059405941,0.709405940594059,0.47,"116.200881726185",1.07208132730322
"event.times3243","low.var",180,0,0.26,0.74,0,0.26019801980198,0.73980198019802,0.4,"71.7144206842357",0.910432838143178
"event.times3244","+high",180,0,0.39,0.61,0,0.364455445544554,0.635544554455446,0.58,"69.2481193768454",0.983553859785641
"event.times3245","+low",180,0,0,1,0,0.0948514851485149,0.905148514851485,0.35,"141.451440099926",0.706331178056773
"event.times3246","full",180,0,0,1,0,0.136237623762376,0.863762376237624,0.38,"62.3555836891295",0.2632241168624
"event.times3247","low.var",180,0,0,1,0,0.0873267326732673,0.912673267326733,0.46,"107.940711922639",1.21620302108546
"event.times3248","+high",180,0,0.45,0.55,0,0.344455445544554,0.655544554455446,0.58,"71.9452935581662",0.765469245713744
"event.times3249","+low",180,0,0,1,0.000198019801980198,0.0900990099009901,0.90970297029703,0.36,"120.841305564364",0.929251069141197
"event.times3250","full",180,0,0.2,0.8,0,0.252871287128713,0.747128712871287,0.57,"85.7190008629516",0.826439092053451
"event.times3251","low.var",180,0,0.24,0.76,0,0.293663366336634,0.706336633663366,0.48,"137.679786625975",0.767106231737773
"event.times3252","+high",180,0,0.35,0.65,0,0.38980198019802,0.61019801980198,0.55,"126.043835104141",1.4819250145325
"event.times3253","+low",180,0,0,1,0,0.0776237623762376,0.922376237623762,0.28,"66.47386203939",0.635583147149648
"event.times3254","full",180,0.15,0.25,0.6,0.114257425742574,0.228613861386139,0.657128712871287,0.39,"120.379651297154",0.31416610190943
"event.times3255","low.var",180,0,0.17,0.83,0,0.211188118811881,0.788811881188119,0.46,"143.673171348811",0.756520737331108
"event.times3256","+high",180,0,0.34,0.66,0,0.354653465346535,0.645346534653465,0.55,"78.6581385950039",1.27739697453176
"event.times3257","+low",180,0,0,1,0.00435643564356436,0.168217821782178,0.827425742574257,0.4,"128.759687462347",1.15300320972417
"event.times3258","full",180,0,0,1,0,0.108316831683168,0.891683168316832,0.44,"77.0275396242803",0.387620712522184
"event.times3259","low.var",180,0.08,0.42,0.5,0.0855445544554456,0.378613861386139,0.535841584158416,0.46,"122.726180628743",0.783587323228155
"event.times3260","+high",180,0,0.44,0.56,0,0.442772277227723,0.557227722772277,0.64,"108.673732039389",1.34492822930194
"event.times3261","+low",180,0,0,1,0,0.0883168316831683,0.911683168316832,0.32,"166.635855175538",0.934008928219538
"event.times3262","full",180,0,0.18,0.82,0,0.193267326732673,0.806732673267327,0.46,"145.234180801172",0.659013368942258
"event.times3263","low.var",180,0,0.4,0.6,0.000693069306930693,0.342772277227723,0.656534653465347,0.47,"56.665167577191",0.816601017063169
"event.times3264","+high",180,0,0.24,0.76,0,0.291089108910891,0.708910891089109,0.6,"44.7413995639106",1.52714769287847
"event.times3265","+low",180,0.14,0.14,0.72,0.126138613861386,0.142079207920792,0.731782178217822,0.32,"148.078947590475",0.855250798016177
"event.times3266","full",180,0,0.22,0.78,0,0.273267326732673,0.726732673267327,0.48,"95.9611565968136",1.5242705806669
"event.times3267","low.var",180,0,0.24,0.76,0,0.245148514851485,0.754851485148515,0.49,"84.8573285858803",0.830553872893942
"event.times3268","+high",180,0,0.39,0.61,0,0.36980198019802,0.63019801980198,0.59,"52.2088263258481",1.16920474885375
"event.times3269","+low",180,0,0,1,0.0391089108910891,0.104653465346535,0.856237623762376,0.29,"83.8750736721412",0.544667346891282
"event.times3270","full",180,0,0.25,0.75,0,0.246039603960396,0.753960396039604,0.51,"48.6741443588434",1.62750048581928
"event.times3271","low.var",180,0.17,0.23,0.6,0.147227722772277,0.335643564356436,0.517128712871287,0.54,"93.1813563630307",0.845475803795925
"event.times3272","+high",180,0,0.4,0.6,0,0.45980198019802,0.54019801980198,0.63,"90.808272625737",1.23117888418869
"event.times3273","+low",180,0,0,1,0.0217821782178218,0.122376237623762,0.855841584158416,0.3,"88.9455436851043",0.489721808460678
"event.times3274","full",180,0,0,1,0,0.127722772277228,0.872277227722772,0.49,"82.0710337055378",0.989040387788697
"event.times3275","low.var",180,0,0.22,0.78,0,0.152475247524752,0.847524752475248,0.48,"73.313607357738",0.964586695765765
"event.times3276","+high",180,0,0.33,0.67,0,0.382475247524752,0.617524752475248,0.63,"82.7716348998189",1.1634378632383
"event.times3277","+low",180,0,0,1,0,0.0762376237623762,0.923762376237624,0.36,"72.0909206600495",0.832107512346526
"event.times3278","full",180,0,0.32,0.68,0,0.340990099009901,0.659009900990099,0.49,"82.1909132800745",1.76046371305142
"event.times3279","low.var",180,0.2,0.21,0.59,0.181782178217822,0.203861386138614,0.614356435643564,0.47,"115.618727350468",1.0399978410956
"event.times3280","+high",180,0,0.41,0.59,0,0.364455445544554,0.635544554455446,0.58,"80.1656375304547",0.781196731814533
"event.times3281","+low",180,0.1,0.31,0.59,0.104158415841584,0.235148514851485,0.660693069306931,0.37,"149.480628457086",1.22360013758669
"event.times3282","full",180,0,0.15,0.85,0,0.221485148514851,0.778514851485149,0.43,"92.9899967658673",0.499472039531291
"event.times3283","low.var",180,0.16,0.43,0.41,0.230693069306931,0.372376237623762,0.396930693069307,0.44,"81.3710537158103",0.935448069077689
"event.times3284","+high",180,0,0.36,0.64,0,0.351089108910891,0.648910891089109,0.6,"47.8078693286546",1.13306049091146
"event.times3285","+low",180,0.16,0.24,0.6,0.117821782178218,0.21970297029703,0.662475247524753,0.34,"73.4049964901616",1.15094564236618
"event.times3286","full",180,0,0.2,0.8,0,0.228910891089109,0.771089108910891,0.42,"33.8820629597686",1.22821859405817
"event.times3287","low.var",180,0,0,1,0,0.0685148514851485,0.931485148514852,0.44,"95.0403536467241",1.19812959519027
"event.times3288","+high",180,0,0.44,0.56,0,0.373465346534653,0.626534653465347,0.61,"104.031536693761",1.55877911643122
"event.times3289","+low",180,0,0,1,0.0231683168316832,0.155841584158416,0.820990099009901,0.36,"80.2398622512272",1.080284476464
"event.times3290","full",180,0,0.26,0.74,0,0.272079207920792,0.727920792079208,0.48,"114.032149143055",1.55936123110513
"event.times3291","low.var",180,0,0.32,0.68,0,0.352673267326733,0.647326732673267,0.52,"170.453976670125",1.24268253193695
"event.times3292","+high",180,0,0.44,0.56,0,0.390495049504951,0.609504950495049,0.56,"102.015716241431",1.48522507928501
"event.times3293","+low",180,0,0,1,0,0.0877227722772277,0.912277227722772,0.43,"153.661518341553",0.924781028223187
"event.times3294","full",180,0,0.23,0.77,0,0.27990099009901,0.72009900990099,0.51,"49.1860228280117",1.09951600866838
"event.times3295","low.var",180,0,0.13,0.87,0,0.206039603960396,0.793960396039604,0.54,"84.3773690404563",1.05798404612354
"event.times3296","+high",180,0,0.42,0.58,0,0.454455445544554,0.545544554455446,0.57,"86.9192534520307",1.40473751889097
"event.times3297","+low",180,0,0,1,0,0.0782178217821782,0.921782178217822,0.32,"91.8108075773829",1.19092859265939
"event.times3298","full",180,0,0.26,0.74,0,0.22950495049505,0.770495049504951,0.47,"146.005181611513",1.52014145678831
"event.times3299","low.var",180,0.06,0.26,0.68,0.111584158415842,0.263069306930693,0.625346534653465,0.45,"120.271193000535",1.01744784411955
"event.times3300","+high",180,0,0.47,0.53,0,0.413762376237624,0.586237623762376,0.62,"39.3734334198287",1.21830965816264
"event.times3301","+low",180,0.3,0.18,0.52,0.338316831683168,0.165247524752475,0.496435643564356,0.35,"126.011271362482",0.605037401800779
"event.times3302","full",180,0.05,0.37,0.58,0.0547524752475248,0.398613861386139,0.546633663366337,0.46,"167.083302330073",1.13274669739897
"event.times3303","low.var",180,0,0.32,0.68,0,0.289504950495049,0.71049504950495,0.45,"67.9733224152351",1.22932047166716
"event.times3304","+high",180,0,0.31,0.69,0,0.388613861386139,0.611386138613861,0.63,"68.7934229114722",1.5139840475879
"event.times3305","+low",180,0.01,0.15,0.84,0.0608910891089109,0.177821782178218,0.761287128712871,0.3,"105.384379835683",0.607627350775681
"event.times3306","full",180,0.07,0.18,0.75,0.0964356435643564,0.242178217821782,0.661386138613861,0.43,"118.328933278573",0.406835582290159
"event.times3307","low.var",180,0,0,1,0,0.123564356435644,0.876435643564356,0.5,"52.2708384095289",0.755825470203528
"event.times3308","+high",180,0,0.5,0.5,0,0.493069306930693,0.506930693069307,0.6,"76.5382792870559",1.20037098280438
"event.times3309","+low",180,0.18,0.22,0.6,0.133267326732673,0.198910891089109,0.667821782178218,0.39,"69.7733520513951",0.879592545154156
"event.times3310","full",180,0,0.28,0.72,0,0.22019801980198,0.77980198019802,0.45,"62.6629196972299",0.680488883318482
"event.times3311","low.var",180,0.13,0.27,0.6,0.13029702970297,0.240594059405941,0.629108910891089,0.46,"110.19547880883",1.04853286681126
"event.times3312","+high",180,0,0.3,0.7,0,0.36019801980198,0.63980198019802,0.56,"42.9658699143988",1.00458314943357
"event.times3313","+low",180,0,0,1,0.000396039603960396,0.107920792079208,0.891683168316832,0.33,"163.394417229916",0.598316636689342
"event.times3314","full",180,0,0,1,0,0.0942574257425743,0.905742574257426,0.43,"62.9249637003716",0.906501991687863
"event.times3315","low.var",180,0,0.08,0.92,0,0.154257425742574,0.845742574257426,0.52,"40.5840810120485",1.00808475221311
"event.times3316","+high",180,0,0.35,0.65,0,0.439108910891089,0.560891089108911,0.6,"72.6714564775333",1.00371051944624
"event.times3317","+low",180,0,0,1,0.0255445544554455,0.0202970297029703,0.954158415841584,0.33,"106.966851713814",0.924693817353427
"event.times3318","full",180,0.22,0.15,0.63,0.185049504950495,0.204554455445545,0.61039603960396,0.45,"82.3316932079401",1.61361817155438
"event.times3319","low.var",180,0.22,0.24,0.54,0.193663366336634,0.266039603960396,0.54029702970297,0.47,"76.4548345369898",0.820486495904499
"event.times3320","+high",180,0,0.41,0.59,0,0.392376237623762,0.607623762376238,0.58,"95.5994228242216",1.30121976991005
"event.times3321","+low",180,0,0,1,0.0141584158415842,0.133267326732673,0.852574257425743,0.29,"103.622632597823",0.676654840241647
"event.times3322","full",180,0,0,1,0,0.107128712871287,0.892871287128713,0.51,"92.0482857137014",1.62083142899782
"event.times3323","low.var",180,0,0,1,0,0.133267326732673,0.866732673267327,0.53,"68.7222629702256",1.19063782239333
"event.times3324","+high",180,0,0.31,0.69,0,0.341881188118812,0.658118811881188,0.58,"123.267579228082",1.42865099850484
"event.times3325","+low",180,0,0,1,0,0.0700990099009901,0.92990099009901,0.33,"105.471145908357",0.670388815199583
